model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
GLM-4.6V,ENFP,1.359721230329611,5.606274254043785,0.9430981332904801,5.287266783703172,1.2823505541192908,0.45212706240504796,1.2793843224500292,0.6920873464718078,3.880031472074377,0.9410458582402021,0.981465494501988,0.48507125007266594
GLM-4.6V,ENTP,1.4781476954507404,6.0945590786067285,0.9649828335787611,5.881144889087085,1.4263871516039712,0.3877374154056382,1.4594885602301206,0.8011301657005665,4.8825351245161,1.1841887081863622,0.8846568334502649,0.48507125007266594
GLM-4.6V,ESTJ,1.1598978123836214,4.782381195380528,0.9185056782921573,4.39264428371465,1.0653727269130078,0.4586326284972023,1.1096970339075116,0.6370360616489071,3.0465492820090043,0.7388967343160453,0.8940886707644798,0.48507125007266594
GLM-4.6V,ESFJ,1.1253482505350385,4.63992970256001,0.9255772646444833,4.294613442238185,1.0415967555026755,0.42601042699512787,0.9835970509903933,0.6391994803800757,2.965840654876437,0.7193220169886237,0.8654389180396787,0.48507125007266594
GLM-4.6V,ENFJ,1.2015352983697065,4.954056948086332,0.929699921382572,4.605786355160647,1.1170672724327013,0.4425469264249213,1.0276689698409591,0.5328201806056524,2.6396215178100464,0.6402022546814136,1.0167733996959276,0.48507125007266594
GLM-4.6V,ENTJ,1.1234567118926013,4.632130688942304,0.8871239399284873,4.109274027038155,0.9966453445932679,0.5185104054858511,1.0942043483054555,0.3850482074880499,1.78359361862762,0.4325849931046647,1.03683422360432,0.48507125007266594
GPT 5.2,ISTJ,1.061286944176667,4.375798169929392,0.7283129568542955,3.1869505037388905,0.772949032384168,0.7272412056644111,0.8496140855020299,0.3559067571738371,1.5573761367067807,0.3777191947328486,0.9917954364737801,0.48507125007266594
GPT 5.2,ISFJ,1.1020108960495079,4.543707324993685,0.7047162742818095,3.2020244974965166,0.7766050128819677,0.781864866187526,0.868940619012362,0.5037101240424751,2.2887113802852714,0.5550940451452566,0.9519971722941801,0.48507125007266594
GPT 5.2,INFJ,1.1860875831161788,4.890364386421571,0.7851840102276317,3.8398359204048806,0.9312970049923607,0.7344995870078057,0.9489306934656493,0.5415413356040031,2.6483344614129884,0.6423154539040594,0.9971131392667536,0.48507125007266594
GPT 5.2,INTJ,0.9091980072156883,3.748719418351371,0.5353295616664006,2.0068003230363636,0.48672057067073937,0.7679479815787841,0.7770567618394268,0.34665510013700246,1.29951270535412,0.3151781262357175,0.8528210627485234,0.48507125007266594
GPT 5.2,ISTP,0.8467331560396135,3.4911702390639268,0.552281171971502,1.9281075911822543,0.4676347797646864,0.7058857912518409,0.746068131419495,0.4866087028989802,1.6988338216304202,0.4120277227619962,0.7397230516973011,0.48507125007266594
GPT 5.2,ISFP,1.0599950045616622,4.370471366434807,0.68200183366526,2.980669485890053,0.7229185367870692,0.7752278367456377,0.9232327444199911,0.39242545010165397,1.71508419312957,0.41596901677061504,0.9749662490479176,0.48507125007266594
GPT 5.2,INFP,1.2929036316842313,5.330778237178758,0.7891139471368759,4.206591456051487,1.0202482880659454,0.7941619680649423,1.2040462647714776,0.6248561155177838,3.3309693819702577,0.8078787410330442,1.0094214880856944,0.48507125007266594
GPT 5.2,INTP,0.8402038134639577,3.4642490699586554,0.4381272095076864,1.5177817780605836,0.36811615221068045,0.7552701150191103,0.7454463742388983,0.47876538037157557,1.6585625236806325,0.40226049834272,0.7376509605717623,0.48507125007266594
GPT 5.2,ESTP,1.3596341079168006,5.60591503913341,0.8192811902025384,4.59282074543553,1.113922650174043,0.7796032560475558,1.5358758207675,0.6759491077357943,3.7893132687448987,0.919043462093514,1.001980050796363,0.48507125007266594
GPT 5.2,ESFP,1.1575011895215597,4.772499666175476,0.7679899475961892,3.6652317685289346,0.8889492778831892,0.7413354066107877,1.1533187123592181,0.508006569823348,2.4244611848968773,0.5880182088552925,0.9970173467891315,0.48507125007266594
GPT 5.2,ENFP,1.3477763234846971,5.557024141434042,0.8075651102794377,4.48765881360268,1.0884171353069345,0.794889399675309,1.2891517308064686,0.6827480936804045,3.794047639100079,0.9201917155667612,0.9847579523660765,0.48507125007266594
GPT 5.2,ENTP,1.1414027147398618,4.706123954239194,0.7602625282341434,3.577889695633154,0.8677657136414422,0.7414734138483221,1.4885291233487585,0.7117312196428047,3.3494953417408806,0.8123719462654102,0.8017805049615985,0.48507125007266594
GPT 5.2,ESTJ,1.1456571358023877,4.723665381655841,0.7229466878868468,3.414958242353848,0.8282490317822676,0.7915388898637051,1.1216826514140479,0.44201895920128303,2.087949655614646,0.5064021747688944,1.027660989920443,0.48507125007266594
GPT 5.2,ESFJ,1.1854129241493216,4.887582696239949,0.764844702910111,3.738241735254243,0.9066567957967938,0.7636604319825248,0.9901632386691173,0.5253838587004429,2.567857056668059,0.622796816242946,1.0086267527772081,0.48507125007266594
