model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
DeepSeek-V4-Flash,ISFJ,1.0918766086878784,4.5019225877613245,0.7228620790994911,3.254269121734112,0.7892761954762212,0.754478373350969,0.8850560408342716,0.6026817778992049,2.7132267091565843,0.6580541357705649,0.8712974710137733,0.48507125007266594
DeepSeek-V4-Flash,INFJ,0.9011782512113096,3.715653117253636,0.7594240430966815,2.821756313049544,0.6843764310856897,0.5863029430513618,0.9465027176189325,0.5862157550749184,2.1781743977273145,0.5282848889909323,0.7300940463530108,0.48507125007266594
DeepSeek-V4-Flash,INTJ,1.2737057669153773,5.251623412950448,0.787927762299379,4.1378998842050745,1.0035881347534477,0.7843068509554059,0.7701251682274896,0.4603729383569403,2.4177053017641015,0.5863796665170123,1.13070122816281,0.48507125007266594
DeepSeek-V4-Flash,ISTP,1.1158607088892443,4.6008115662269535,0.7649068661083518,3.5191923566777166,0.8535295178499156,0.7187715101488771,0.710276151596193,0.6235557164993324,2.8688623526570636,0.6958013238448856,0.872356371776186,0.48507125007266594
DeepSeek-V4-Flash,ISFP,0.7232651180580723,2.9820984770782593,0.5824246275325954,1.736847594777825,0.42124741699229135,0.5879311564093876,0.8970121518926606,0.5178892552525727,1.544396759383891,0.37457123334125914,0.6187154613816963,0.48507125007266594
DeepSeek-V4-Flash,INFP,0.9050473072451721,3.7316056439526846,0.7189306428897774,2.682765644618025,0.6506662424434334,0.6290819257428083,1.1816056933488253,0.5149573455315668,1.9216177369804874,0.4660607589194662,0.7758208539006594,0.48507125007266594
DeepSeek-V4-Flash,INTP,1.0954704005181282,4.516740171073926,0.6419031492627549,2.8993097402139476,0.703185900016718,0.8399910644935614,0.705944804867106,0.33397969390655574,1.508499499790714,0.36586486904873644,1.0325687851215042,0.48507125007266594
DeepSeek-V4-Flash,ESTP,1.7629073792287837,7.268653332741085,0.8849954171895972,6.432724888615752,1.5601649515471967,0.8208092054204995,1.4687841783520899,0.7816525697486496,5.6815615561491555,1.3779810832030361,1.0995501635095537,0.48507125007266594
DeepSeek-V4-Flash,ESFP,1.18586089310808,4.889429719573908,0.7796981310440136,3.8122792142228317,0.9246135220345548,0.7425334286575581,1.115107564246938,0.37898412390840713,1.8530162386844462,0.44942245165180694,1.0973994340049444,0.48507125007266594
DeepSeek-V4-Flash,ENFP,1.0603228887127587,4.371823267422744,0.8515740309879422,3.722931162606063,0.9029434364899033,0.5558576965626846,1.245461189838402,0.545899514868313,2.386576200776079,0.5788297505520632,0.8883922265553689,0.48507125007266594
DeepSeek-V4-Flash,ENTP,1.4362491183605426,5.921806819700758,0.8681312891852675,5.140905788692928,1.2468527987135416,0.7128601744603523,1.403219074927065,0.6695958862004009,3.9652174853451068,0.9617065012131719,1.0667390194024753,0.48507125007266594
DeepSeek-V4-Flash,ESTJ,1.5033882343536331,6.1986284865508665,0.8853448908436228,5.487924060805548,1.331017092239404,0.6989775986106392,1.0993990438435552,0.6602239644683885,4.0924830736573,0.9925729402200865,1.1291479714969987,0.48507125007266594
DeepSeek-V4-Flash,ESFJ,1.159572395449658,4.781039466989431,0.8038781035882624,3.8433729399041003,0.9321548582273695,0.6897067931896643,0.9836633756415324,0.7062477714218034,3.3765984686409722,0.818945420088563,0.8209363795111195,0.48507125007266594
DeepSeek-V4-Flash,ENFJ,0.9991070634861501,4.119423954054087,0.8155739863096264,3.359695015507255,0.8148457305175044,0.5781361083389555,1.0192281582128428,0.6399222900732441,2.6361112104608693,0.6393508800944112,0.7677534607088526,0.48507125007266594
DeepSeek-V4-Flash,ENTJ,1.4936279207630114,6.158385682677582,0.8314649668873474,5.12048194772703,1.241899289679235,0.8298255961206842,1.073306080531393,0.3566834776260046,2.1965944218596363,0.5327524010570494,1.3953849808747354,0.48507125007266594
DeepSeek-V4-Pro,ISTJ,1.2213696084898675,5.0358359037230125,0.8278300039620423,4.168816056131217,1.0110864078352853,0.6851627517848818,0.8876850405540134,0.462110407564559,2.3271121818976805,0.5644076075662185,1.0831379289195213,0.48507125007266594
DeepSeek-V4-Pro,ISFJ,0.8827782753106211,3.639788073106278,0.7053378257955543,2.567280205841372,0.6226569093671428,0.6257762032689903,0.8965848971953227,0.6828070602804442,2.4852729942415204,0.6027672390442859,0.6449566953643661,0.48507125007266594
DeepSeek-V4-Pro,INFJ,0.7659450722522901,3.1580724363175428,0.6758134947675909,2.1342679699169587,0.517636016078835,0.5645571791816999,0.9576747990529217,0.6849313922108021,2.1630629505095342,0.5246198246947644,0.558073376219293,0.48507125007266594
DeepSeek-V4-Pro,INTJ,1.1327637074901813,4.670504414848285,0.8254603214649008,3.8553160756839033,0.9350514941286179,0.6393999689824363,0.7752418146073763,0.48664004209625983,2.2728544650525366,0.5512481782981372,0.9895852984608687,0.48507125007266594
