subset,model,actual_persona,predicted_z_euclidean,distance_z_euclidean,margin_z_euclidean,correct_z_euclidean,predicted_cosine,distance_cosine,margin_cosine,correct_cosine,predicted_mahalanobis,distance_mahalanobis,margin_mahalanobis,correct_mahalanobis
all,Gemini 3-Pro-Preview,ESFP,ESFP,0.38408890174155585,0.33071064254456217,True,ESFP,0.06142317891770488,0.17399554220657232,True,ESFP,0.5350849997154763,0.3110323539265387,True
all,Gemini 3-Pro-Preview,ENFP,ENFP,0.3879954113710926,0.18501304392053008,True,ENFP,0.0619092809352626,0.07704651549781094,True,ENFP,0.6715574552011102,0.09402486574279878,True
all,Gemini 3-Pro-Preview,ENTP,ENTP,0.31660209525594785,0.2896249178708229,True,ENTP,0.017515639245932246,0.0801094216938989,True,ENTP,0.5513610680814016,0.34430182346143834,True
all,Gemini 3-Pro-Preview,ESTJ,ESTJ,0.3069227961864624,0.37793836236991657,True,ESTJ,0.04299927391920588,0.18737873705065844,True,ESTJ,0.686305405778006,0.16130102965772974,True
all,Gemini 3-Pro-Preview,ESFJ,ESFJ,0.3371061079463146,0.31523217914660145,True,ESFJ,0.048253833554317005,0.18368752212953998,True,ESFJ,0.5666626092605228,0.14397718025950623,True
all,Gemini 3-Pro-Preview,ENFJ,ENFJ,0.39087496484648243,0.2584406535122121,True,ENFJ,0.08802645221230143,0.16980911756991324,True,ENFJ,0.7448579112278949,0.18197789378876483,True
all,Gemini 3-Pro-Preview,ENTJ,ENTJ,0.3757081032523549,0.38315005040175826,True,ENTJ,0.06324038337144122,0.20785492889610913,True,ENTJ,0.8129823120579046,0.27996427355574116,True
all,Gemini-3-Flash-Preview,ISTJ,ISTJ,0.23996728919321353,0.5572540627883527,True,ISTJ,0.028436324167409488,0.3342103834394198,True,ISTJ,0.584607934444056,0.3790640812053654,True
all,Gemini-3-Flash-Preview,ISFJ,ISFJ,0.28361311369724823,0.4253241926885902,True,ISFJ,0.03875021719593774,0.22547321382175134,True,ISTJ,0.5975375023506337,0.154601160974436,False
all,Gemini-3-Flash-Preview,INFJ,INFJ,0.2784998257206651,0.3735964718591194,True,INFJ,0.017674072748094738,0.16688965420494528,True,INFJ,0.4371811233845336,0.3894746774314796,True
all,Gemini-3-Flash-Preview,INTJ,INTJ,0.30601379907897996,0.5929394064290668,True,INTJ,0.03708068578965962,0.38387946029920794,True,INTJ,0.5852861085480608,0.3620646257037462,True
all,Gemini-3-Flash-Preview,ISTP,ISTP,0.27210469810526094,0.42531098135662204,True,ISTP,0.044099165187093226,0.27990477021749316,True,ISTP,0.47158261075197716,0.3861797131231658,True
all,Gemini-3-Flash-Preview,ISFP,ISFP,0.4291150929064075,0.15748398049091172,True,ISFP,0.06363684058223273,0.07237862855904642,True,ISFP,0.8466216891260654,0.1538301889709448,True
all,Gemini-3-Flash-Preview,INFP,INFP,0.42439422231445895,0.2082331978774064,True,INFP,0.0443350776118574,0.03862583773946904,True,INFP,0.9220111843004287,0.11410900260056456,True
all,Gemini-3-Flash-Preview,INTP,INTP,0.2740220914845342,0.4409743942642321,True,INTP,0.030511393058202718,0.2678899306753013,True,INTP,0.45224332201615786,0.47439438391095873,True
all,Gemini-3-Flash-Preview,ESTP,ESTP,0.23560500058094608,0.4125266399849991,True,ESTP,0.011596592878945766,0.10507314585080652,True,ESTP,0.37315282374079606,0.4299955922908013,True
all,Gemini-3-Flash-Preview,ESFP,ESFP,0.15221793217048696,0.3937586286042517,True,ESFP,0.008908820037046516,0.1413476891800799,True,ESFP,0.3150947620522456,0.314591695184966,True
all,Gemini-3-Flash-Preview,ENFP,ENFP,0.2147337274796692,0.44062955898991507,True,ENFP,0.01843769342010182,0.18330723532278081,True,ENFP,0.46550073082834253,0.31129201565292064,True
all,Gemini-3-Flash-Preview,ENTP,ENTP,0.2968887449163969,0.32057697473090846,True,ENTP,0.010138573120882621,0.08689533002351979,True,ENTP,0.4706394237697054,0.3010087254634554,True
all,Gemini-3-Flash-Preview,ESTJ,ESTJ,0.19081378742982671,0.42735073223447506,True,ESTJ,0.0068515752046409695,0.15310594501508945,True,ESTJ,0.3013826045064557,0.432053759684095,True
all,Gemini-3-Flash-Preview,ESFJ,ESFJ,0.25719842379310864,0.3833397743387311,True,ESFJ,0.03213282084390379,0.21536765541566416,True,ESFJ,0.4386997046303135,0.2620203071233649,True
all,Gemini-3-Flash-Preview,ENFJ,ENFJ,0.36149449890274005,0.22181115905951193,True,ENFJ,0.05254646643491312,0.12584574584057084,True,ENFJ,0.48662021579936215,0.38532195334299996,True
all,Gemini-3-Flash-Preview,ENTJ,ENTJ,0.3256161462396605,0.3988564816263037,True,ENTJ,0.021041795045442346,0.19040247621979134,True,ENTJ,0.504740980640456,0.23741527581349886,True
all,Gemini-3.1-Flash-Lite,ISTJ,ISTJ,0.19489035749467998,0.6146616436512226,True,ISTJ,0.019118291545603294,0.3331093537840545,True,ISTJ,0.4962125449184998,0.38070613851419527,True
all,Gemini-3.1-Flash-Lite,ISFJ,ISFJ,0.24409251829454534,0.4470154240169347,True,ISFJ,0.03192383677774557,0.2315376181628841,True,ISFJ,0.6274359088020269,0.3580726684780611,True
all,Gemini-3.1-Flash-Lite,INFJ,INFJ,0.3107219428263533,0.38924371400386165,True,INFJ,0.030251517570675124,0.19038658962761135,True,INFJ,0.5615166819201205,0.31603777862267424,True
all,Gemini-3.1-Flash-Lite,INTJ,INTJ,0.26888357052640954,0.5966053838459362,True,INTJ,0.034647039465102725,0.3752987504740136,True,INTJ,0.5914031277414816,0.34879869256084195,True
all,Gemini-3.1-Flash-Lite,ISTP,ISTP,0.28222556615727595,0.43971060178492466,True,ISTP,0.06595308343431694,0.3375541794026763,True,ISTP,0.5819419643308313,0.3263481427348489,True
all,Gemini-3.1-Flash-Lite,ISFP,ISFP,0.31332657748460246,0.07009384669367708,True,ISFP,0.027813361635139477,0.031075250160151557,True,ISFP,0.384098645420865,0.17936602694851977,True
all,Gemini-3.1-Flash-Lite,INFP,INFP,0.22247724256199358,0.33986247533046615,True,INFP,0.015304671619938204,0.08188707141438722,True,INFP,0.5071459958491893,0.320133030669823,True
all,Gemini-3.1-Flash-Lite,INTP,INTP,0.39199675248417565,0.3717741812717864,True,INTP,0.08780461283912089,0.28578938566742007,True,INTP,0.897958147602729,0.24669908217614633,True
all,Gemini-3.1-Flash-Lite,ESTP,ESTP,0.26262042496764276,0.40582550461008143,True,ESTP,0.019140982361056214,0.11514731071294437,True,ESTP,0.5567272398476371,0.2951252044382955,True
all,Gemini-3.1-Flash-Lite,ESFP,ESFP,0.16138264411910283,0.37417463325649947,True,ESFP,0.016000594486627273,0.13299500341122183,True,ESFP,0.31649325267079154,0.312338852633518,True
all,Gemini-3.1-Flash-Lite,ENFP,ENFP,0.25906714296080735,0.43682520823063653,True,ENFP,0.03107186105651527,0.21572566351783995,True,ENFP,0.5548525024260741,0.20585107395768887,True
all,Gemini-3.1-Flash-Lite,ENTP,ENTP,0.21976963595144983,0.36217499904533823,True,ENTP,0.016218261778614518,0.09310093428063704,True,ENTP,0.527568339101515,0.32659234020687145,True
all,Gemini-3.1-Flash-Lite,ESTJ,ESTJ,0.32112804941487305,0.45292871694818915,True,ESTJ,0.04244774929810802,0.23659935254225806,True,ESTJ,0.5200566458028104,0.1778944176574555,True
all,Gemini-3.1-Flash-Lite,ESFJ,ESFJ,0.2536978607052752,0.3696269499265161,True,ESFJ,0.04050658319966438,0.21870531887235922,True,ESFJ,0.5320199409029139,0.2449593889549767,True
all,Gemini-3.1-Flash-Lite,ENFJ,ENFJ,0.32104602046438496,0.2274649405983415,True,ENFJ,0.048825500174973335,0.1224938190534548,True,ENFJ,0.607843133880981,0.26219669897579967,True
all,Gemini-3.1-Flash-Lite,ENTJ,ENTJ,0.2829887995990076,0.32941094092454093,True,ENTJ,0.03631391068977985,0.1449742338573845,True,ENTJ,0.5037035204016866,0.18324431245323602,True
all,Gemini-3.1-Pro-Preview,ISTJ,ISTJ,0.24579812513496974,0.6169047656722422,True,ISTJ,0.022910088504768722,0.34370359399982553,True,ISTJ,0.5343554651432981,0.38946586091844115,True
all,Gemini-3.1-Pro-Preview,ISFJ,ISFJ,0.3588300945332524,0.3850398214543443,True,ISFJ,0.04529803653251263,0.2069363317564712,True,ISTJ,0.6273035704765237,0.03431959544193386,False
all,Gemini-3.1-Pro-Preview,INFJ,INFJ,0.3829957790956243,0.2745315577033749,True,INFJ,0.06070487356981458,0.1421811943040815,True,INFJ,0.8904994616510273,0.26441008048881987,True
all,Gemini-3.1-Pro-Preview,INTJ,INTJ,0.24357634996803773,0.4995956220161177,True,INTJ,0.04053708071468365,0.35676693951034055,True,INTJ,0.5337622599002934,0.24806190296121744,True
all,Gemini-3.1-Pro-Preview,ISTP,ISTP,0.32914651001016587,0.308600980807253,True,ISTP,0.04964337204693703,0.19464246911676175,True,ISTP,0.5285785035010754,0.444269622086391,True
all,Gemini-3.1-Pro-Preview,ISFP,ISFP,0.4227891452609951,0.09758431078932206,True,ISFP,0.05671561509483625,0.048678704302348885,True,ISFP,0.7479259430627238,0.020584615528612682,True
all,Gemini-3.1-Pro-Preview,INFP,INFP,0.40458398324843814,0.30594500579317985,True,INFP,0.029715989966048073,0.07411864575596527,True,INFP,0.6689145946055326,0.2991445625049587,True
all,Gemini-3.1-Pro-Preview,INTP,INTP,0.3167911990123421,0.4570146083611415,True,INTP,0.03532211941473096,0.2910243183578578,True,INTP,0.6234210495810213,0.5082733011693612,True
all,Gemini-3.1-Pro-Preview,ESTP,ESTP,0.24795708594576474,0.38535697301059424,True,ESTP,0.01675127143192301,0.10313320290220163,True,ESTP,0.49665382703080296,0.3791412468089371,True
all,Gemini-3.1-Pro-Preview,ESFP,ESFP,0.3676189750174861,0.33628422794432866,True,ESFP,0.05686812030362898,0.1735674973611081,True,ESFP,0.5390810338994738,0.34939608831292257,True
all,Gemini-3.1-Pro-Preview,ENFP,ENFP,0.3791312108327969,0.19474503056847314,True,ENFP,0.058476820549145936,0.07991830501057151,True,ENFP,0.6336162628660903,0.05390962392098686,True
all,Gemini-3.1-Pro-Preview,ENTP,ENTP,0.2921853917158733,0.3145826493375916,True,ENTP,0.015281788142469055,0.08504567197017754,True,ENTP,0.5695110417512406,0.332320968505857,True
all,Gemini-3.1-Pro-Preview,ESTJ,ESTJ,0.2816493563865473,0.36922383563621475,True,ESTJ,0.035554303797068254,0.17051324928455147,True,ESTJ,0.6379448313076115,0.18973559679482954,True
all,Gemini-3.1-Pro-Preview,ESFJ,ESFJ,0.3590393660515388,0.3014087704695068,True,ESFJ,0.058684618930384236,0.18209016737309147,True,ESFJ,0.6180917198261989,0.13434303146200033,True
all,Gemini-3.1-Pro-Preview,ENFJ,ENFJ,0.404460713865638,0.25569341820253877,True,ENFJ,0.09116782472499307,0.16949364464376437,True,ENFJ,0.7207212392507073,0.17759471300341922,True
all,Gemini-3.1-Pro-Preview,ENTJ,ENTJ,0.4343682097913142,0.34586310122816155,True,ENTJ,0.08264247342633235,0.19704054282686734,True,ENTJ,0.9160555199437819,0.2714833104584049,True
all,Kimi-K2.5,ISTJ,ISTJ,0.2541985615703042,0.5389004792937218,True,ISTJ,0.028582780579561318,0.3096919549035476,True,ISTJ,0.5451209915056099,0.18344280924533163,True
all,Kimi-K2.5,ISFJ,ISFJ,0.24155784920052126,0.4364820722828313,True,ISFJ,0.025370620714294745,0.21063280727247036,True,ISFJ,0.46896451011565193,0.3155976815137775,True
all,Kimi-K2.5,INFJ,INFJ,0.22925429064647568,0.32834475732344653,True,INFJ,0.030028394054392615,0.1382835922813601,True,INFJ,0.45692348010544387,0.2542614478866036,True
all,Kimi-K2.5,INTJ,INTJ,0.16604321645504105,0.5895412608825515,True,INTJ,0.0168779964177449,0.3435148782929829,True,INTJ,0.38557999802539467,0.4317539062648479,True
all,Kimi-K2.5,ISTP,ISTP,0.15923628623965136,0.3944816776717788,True,ISTP,0.018650481233720484,0.2008353584947964,True,ISTP,0.32365308521741326,0.4293839647068914,True
all,Kimi-K2.5,ISFP,ISFP,0.23994427105965857,0.3782797868691167,True,ISFP,0.036044854040956475,0.12311756288880582,True,ISFP,0.32390690205393785,0.33204594882527266,True
all,Kimi-K2.5,INFP,INFP,0.2039370092566566,0.24687729833994237,True,INFP,0.015817208244538583,0.0521251906797483,True,INFP,0.48573623164746654,0.1632019418050425,True
all,Kimi-K2.5,INTP,INTP,0.2152153531711214,0.4057035303969022,True,INTP,0.025810006762648996,0.2268400872727866,True,INTP,0.3313422569313368,0.5765714416822705,True
all,Kimi-K2.5,ESTP,ESTP,0.24102023937224443,0.29585408198213964,True,ESTP,0.017016362234737903,0.07114256407856712,True,ESTP,0.4563636742052166,0.3217538373486597,True
all,Kimi-K2.5,ESFP,ESFP,0.2039437167178933,0.38292426651322203,True,ESFP,0.022503435031769548,0.15374080504246146,True,ESFP,0.3890859703410131,0.2608954324401891,True
all,Kimi-K2.5,ENFP,ENFP,0.1498697349793159,0.37998158481849975,True,ENFP,0.009943839481446393,0.1261509870928863,True,ENFP,0.3212633977467137,0.3386520220019679,True
all,Kimi-K2.5,ENTP,ENTP,0.2906002208471122,0.35177489343176577,True,ENTP,0.024699118182461288,0.10112684763961222,True,ENTP,0.5160234278519241,0.3060572861771469,True
all,Kimi-K2.5,ESTJ,ESTJ,0.17257502013666665,0.4423836661190769,True,ESTJ,0.012218826253868054,0.1706361873459904,True,ESTJ,0.404062650606741,0.3907596399811188,True
all,Kimi-K2.5,ESFJ,ESFJ,0.14275793798572295,0.43527037182909784,True,ESFJ,0.012233146454620925,0.21280406071359936,True,ESFJ,0.3033114418910587,0.37774685435619043,True
all,Kimi-K2.5,ENFJ,ENFJ,0.22865642769917793,0.2728521650789415,True,ENFJ,0.03837382916375298,0.14129121591081806,True,ENFJ,0.5589091201454296,0.036303921228970526,True
all,Kimi-K2.5,ENTJ,ENTJ,0.3017184853795889,0.2929034210897288,True,ENTJ,0.052552142365164034,0.1376463970683618,True,ENTJ,0.6413024019047977,0.12972070989243167,True
all,Kimi-K2.6,ISTJ,ISTJ,0.2527671029108272,0.5640866658265431,True,ISTJ,0.023019685817331936,0.3139295551311856,True,ISTJ,0.4922589348988575,0.23189865610230453,True
all,Kimi-K2.6,ISFJ,ISFJ,0.3345544951917147,0.38062849087598166,True,ISFJ,0.05095112514307887,0.202882015046425,True,ISFJ,0.632889040790763,0.20173042855847845,True
all,Kimi-K2.6,INFJ,INFJ,0.22719050104049934,0.3807902583632473,True,INFJ,0.029494194940250074,0.1886200211392024,True,INFJ,0.40317860081770374,0.2959324411472831,True
all,Kimi-K2.6,INTJ,INTJ,0.17771578337589583,0.5683401769301666,True,INTJ,0.01901944353320173,0.3525367804546772,True,INTJ,0.3982581145734297,0.4077104642412442,True
all,Kimi-K2.6,ISTP,ISTP,0.21359366347233835,0.39784776636006225,True,ISTP,0.025408989352544875,0.22474472650493538,True,ISTP,0.4761766522734454,0.4123352912130833,True
all,Kimi-K2.6,ISFP,ISFP,0.3611572005388066,0.3249158170608031,True,ISFP,0.07994310129369497,0.1260375400982643,True,ISFP,0.6438690832833639,0.11684214782895996,True
all,Kimi-K2.6,INFP,INFP,0.24340069296949945,0.271929638789346,True,INFP,0.0204833373458313,0.06349065746059424,True,INFP,0.557504443729688,0.21198527055634697,True
all,Kimi-K2.6,INTP,INTP,0.2510954307086815,0.40513522420961984,True,INTP,0.03286760886566287,0.2387382910085929,True,INTP,0.4114416546833383,0.5361209057086098,True
all,Kimi-K2.6,ESTP,ESTP,0.32190289332705413,0.2688112697426315,True,ESTP,0.024045338758314938,0.06886749977781159,True,ESTP,0.5836203407789626,0.29121943259951066,True
all,Kimi-K2.6,ESFP,ESFP,0.2080256175621698,0.44123664303153404,True,ESFP,0.02384496252343149,0.19335221405778813,True,ESFP,0.3468949988265498,0.3536072875710619,True
all,Kimi-K2.6,ENFP,ENFP,0.1970092826742514,0.30373713958830284,True,ENFP,0.01677529822305801,0.09911876110393014,True,ENFP,0.3473220167839401,0.16810733488543178,True
all,Kimi-K2.6,ENTP,ENTP,0.33059982108335756,0.34385578009754264,True,ENTP,0.028978915993524867,0.10460020646032342,True,ENTP,0.5898850249286774,0.31756985753546463,True
all,Kimi-K2.6,ESTJ,ESTJ,0.23264221174238964,0.4387905653113908,True,ESTJ,0.019583597449285062,0.18589042230115105,True,ESTJ,0.49785067803300675,0.36223140952255595,True
all,Kimi-K2.6,ESFJ,ESFJ,0.1947987963678028,0.42506433446961944,True,ESFJ,0.022240522220164816,0.2308510458261216,True,ESFJ,0.3593230928291464,0.31819589048661195,True
all,Kimi-K2.6,ENFJ,ENFJ,0.2361328059772834,0.2802900635862765,True,ENFJ,0.03768870393491275,0.14409293957657565,True,ENFJ,0.46470290044066426,0.17510999766065088,True
all,Kimi-K2.6,ENTJ,ENTJ,0.26017703910260104,0.30052756826110427,True,ENTJ,0.03623003173540351,0.12551874307561606,True,ENTJ,0.5629739315872507,0.17167075911873608,True
all,MiniMax-M2.7,ISTJ,ISTJ,0.22027884277948725,0.4964393127983534,True,ISTJ,0.024835518225449493,0.32376961196506104,True,ISTJ,0.4929673434708643,0.28722804208923475,True
all,MiniMax-M2.7,ISFJ,ISFJ,0.22083362538861045,0.45278769217205234,True,ISFJ,0.026834043358721416,0.252205007644815,True,ISFJ,0.4386304537663532,0.27651632791978337,True
all,MiniMax-M2.7,INFJ,INFJ,0.32316407738264674,0.27014897722649245,True,INFJ,0.05588402973462869,0.11711596818881354,True,INFJ,0.5810634127796732,0.18489996007380527,True
all,MiniMax-M2.7,INTJ,INTJ,0.24554970936267814,0.417405737505831,True,INTJ,0.041012124603188926,0.2948828705690175,True,INTJ,0.39639416204641653,0.43307993480779083,True
all,MiniMax-M2.7,ISTP,ISTP,0.3339348800151022,0.24678472650712957,True,ISTP,0.09342878577126135,0.15465484754771297,True,ISTP,0.6363493598462167,0.18453248689019086,True
all,MiniMax-M2.7,ISFP,ISFP,0.3056581682874867,0.3676796258118997,True,ISFP,0.05812215137534105,0.1317442809072359,True,ISFP,0.5458161058539626,0.28454674356937293,True
all,MiniMax-M2.7,INFP,INFP,0.27193350541321526,0.15315256873300115,True,INFP,0.027511345292858258,0.05665311986747501,True,INFP,0.5827314523426617,0.08997265931191867,True
all,MiniMax-M2.7,INTP,INTP,0.22851645674724022,0.3485674149921395,True,INTP,0.034700014408238555,0.23788516331181597,True,INTP,0.4951332270935359,0.33085483017495265,True
all,MiniMax-M2.7,ESTP,ESTP,0.4139319471851332,0.22263612558296003,True,ESTP,0.03976448174473424,0.10591655540034262,True,ESTP,0.6116637389461236,0.12612449664260705,True
all,MiniMax-M2.7,ESFP,ESFP,0.3660102242880773,0.318339073111065,True,ESFP,0.08675418862454631,0.16327796994455235,True,ESFP,0.6668293480923095,0.17900028273971358,True
all,MiniMax-M2.7,ENFP,ENFP,0.3544367443877392,0.21646064321479686,True,ENFP,0.05783971290612622,0.14861621426473393,True,ENFP,0.5940262679307549,0.08864842635442916,True
all,MiniMax-M2.7,ENTP,ENTP,0.3235559339910503,0.3064967799439582,True,ENTP,0.03005408391753195,0.09868314848191617,True,ENTP,0.6099984432672778,0.19463103811724003,True
all,MiniMax-M2.7,ESTJ,ESTJ,0.36522391686287503,0.24913319633825004,True,ESTJ,0.055655400601467675,0.18093272208767286,True,ESTJ,0.6662739037879005,0.07006533237928647,True
all,MiniMax-M2.7,ESFJ,ESFJ,0.2912727221289929,0.2443800496095715,True,ESFJ,0.05596619863578722,0.17285497503130076,True,ESFJ,0.4329183186615654,0.4066305595551005,True
all,MiniMax-M2.7,ENFJ,ENFJ,0.3317861127974156,0.2805493494637186,True,ENFJ,0.08377100620698674,0.19465793552800392,True,ENFJ,0.5237122123931834,0.15819765519484097,True
all,MiniMax-M2.7,ENTJ,ENTJ,0.3294373958121145,0.2961019353826809,True,ENTJ,0.058513951696771205,0.15704600272955305,True,ENTJ,0.6300724211632944,0.01040069646053865,True
all,Qwen3-235B-A22B,ISTJ,ISTJ,0.28888423349350284,0.45367433610931335,True,ISTJ,0.0411526896574389,0.24736015378166964,True,ISTJ,0.6166351537229796,0.12861698727662763,True
all,Qwen3-235B-A22B,ISFJ,ISFJ,0.24738040316399065,0.40176415571244395,True,ISFJ,0.035855196052134275,0.20876551094937312,True,ISFJ,0.5670850460801454,0.2764309823775106,True
all,Qwen3-235B-A22B,INFJ,INFJ,0.4246272899586207,0.19326027770458493,True,INFJ,0.102965749047365,0.11714259069932564,True,INFJ,0.8151716106922503,0.11784856418718281,True
all,Qwen3-235B-A22B,INTJ,INTJ,0.48166696171405804,0.45261963135139677,True,INTJ,0.09530863373797194,0.3227522152505672,True,INTJ,0.9722413424804686,0.313779280122672,True
all,Qwen3-235B-A22B,ISTP,ISTP,0.6004778945951116,0.08485710075971076,True,ISTP,0.2866841187623993,0.06674867710277554,True,ISTJ,1.0806455687233891,0.017230074981230636,False
all,Qwen3-235B-A22B,ISFP,ISFP,0.4175792288159221,0.140793008788958,True,ISFP,0.10936362859624316,0.016695390183684267,True,ISFP,0.8675264828288244,0.15326428183168128,True
all,Qwen3-235B-A22B,INFP,INFP,0.4226102027855223,0.1511072262400398,True,INFP,0.07113480380450798,0.07234756224199279,True,INFP,0.8572369481296568,0.11125912189170462,True
all,Qwen3-235B-A22B,INTP,INTP,0.34472790782892715,0.2392991570818902,True,INTP,0.08379192915300537,0.17939022259114346,True,INTP,0.8163538703181927,0.12647261047641623,True
all,Qwen3-235B-A22B,ESTP,ESTP,0.44214280941723355,0.32015432569735297,True,ESTP,0.04925330974194808,0.11026690002533346,True,ESTP,0.811581393838979,0.2038564590082611,True
all,Qwen3-235B-A22B,ESFP,ESFP,0.42516415987416195,0.35459729163783943,True,ESFP,0.10329757962058816,0.206870015950962,True,ESFP,0.8632881620322972,0.1884458579640964,True
all,Qwen3-235B-A22B,ENFP,ENFP,0.3859481808808662,0.2567236907421286,True,ENFP,0.06783593576082136,0.13433929165349368,True,ENFP,0.7539997912891894,0.11739266700082152,True
all,Qwen3-235B-A22B,ENTP,ENTP,0.3936099776123271,0.22604442509776357,True,ENTP,0.046408380468461186,0.0698349254175884,True,ENTP,0.8592405197127438,0.07788177429647991,True
all,Qwen3-235B-A22B,ESTJ,ESTJ,0.48609899624542585,0.2639729931465419,True,ESTJ,0.0749544218714504,0.13263619370217072,True,ESTJ,0.9661990661715057,0.177170115572984,True
all,Qwen3-235B-A22B,ESFJ,ESFJ,0.34995437119002015,0.2717243507838204,True,ESFJ,0.07237632095024638,0.16989831678959144,True,ESFJ,0.7537501974195282,0.17727593762629767,True
all,Qwen3-235B-A22B,ENFJ,ENFJ,0.45575248115414396,0.2510664029953113,True,ENFJ,0.11087164104133174,0.17442563219061868,True,ENFJ,0.9928702767943762,0.1880457059518552,True
all,Qwen3-235B-A22B,ENTJ,ENTJ,0.533425485455668,0.19973887580942518,True,ENTJ,0.0818890948574218,0.11120155678798327,True,ENTJ,0.9659997500551661,0.11048038684030537,True
all,Qwen3.5-122B-A10B,ISTJ,ISTJ,0.23494123121317065,0.6127613067987152,True,ISTJ,0.023105067529711976,0.33640282124366616,True,ISTJ,0.49997814117713313,0.25268488997669614,True
all,Qwen3.5-122B-A10B,ISFJ,ISFJ,0.2937005336750544,0.393348753038073,True,ISFJ,0.047702735091446624,0.2084376904897539,True,ISFJ,0.48110163695596697,0.2883865876234112,True
all,Qwen3.5-122B-A10B,INFJ,INFJ,0.24595595665028708,0.30879330850448466,True,INFJ,0.032582034471469234,0.13666543756057659,True,INFJ,0.45081391232206713,0.3316335492281708,True
all,Qwen3.5-122B-A10B,INTJ,INTJ,0.19164319750934192,0.5245630718406468,True,INTJ,0.026734451812473137,0.2852648101601031,True,INTJ,0.39259032297667723,0.3537903392356872,True
all,Qwen3.5-122B-A10B,ISTP,ISTP,0.21393986108351545,0.4241004312603922,True,ISTP,0.036786109214982265,0.26074636177384203,True,ISTP,0.39315775870706215,0.3798271269613893,True
all,Qwen3.5-122B-A10B,ISFP,ISFP,0.29543578107923607,0.3661528361261981,True,ISFP,0.05514961332391932,0.12998305200315852,True,ISFP,0.49338679000149727,0.21014516340459116,True
all,Qwen3.5-122B-A10B,INFP,INFP,0.3383477636142042,0.08849845533678224,True,INFP,0.04533221213119509,0.03496766771968196,True,INFP,0.60149190490462,0.01398381328539633,True
all,Qwen3.5-122B-A10B,INTP,INTP,0.23972546698383737,0.4305010879997413,True,INTP,0.03748020291042087,0.28344547088684513,True,INTP,0.4192699317411368,0.47851497036903845,True
all,Qwen3.5-122B-A10B,ESTP,ESTP,0.4661897652908453,0.2254960141021881,True,ESTP,0.06767703608600584,0.10648432085381654,True,ESTP,0.5771072791094748,0.21213804439621997,True
all,Qwen3.5-122B-A10B,ESFP,ESFP,0.43994246368022494,0.3227627464486653,True,ESFP,0.11002173574448093,0.18527623836414553,True,ESFP,0.679838554180546,0.11993901349040326,True
all,Qwen3.5-122B-A10B,ENFP,ENFP,0.42486487144295887,0.12118405072288835,True,ENFP,0.08378579837892153,0.061627714179800286,True,ENFP,0.5678756532505631,0.16573920529273256,True
all,Qwen3.5-122B-A10B,ENTP,ENTP,0.30946706184037265,0.3395724652172436,True,ENTP,0.03310465241420546,0.10523575759265391,True,ENTP,0.6043601785050666,0.3580239412499786,True
all,Qwen3.5-122B-A10B,ESTJ,ESTJ,0.4966424082008301,0.39548991252924853,True,ESTJ,0.1131518160503846,0.28054941517033616,True,ESTJ,0.7353394653740738,0.11698580536171921,True
all,Qwen3.5-122B-A10B,ESFJ,ESFJ,0.4117336411413846,0.26561626797924137,True,ESFJ,0.08749459309639984,0.17398585284349477,True,ESFJ,0.6002529376471433,0.05572725130588552,True
all,Qwen3.5-122B-A10B,ENFJ,ENFJ,0.5276782657080761,0.13109421314386405,True,ENFJ,0.12073137617778795,0.08829979604880267,True,ENFJ,0.7929778470562795,0.27558605521408397,True
all,Qwen3.5-122B-A10B,ENTJ,ENTJ,0.49007792462112115,0.07909634022486017,True,ENTJ,0.13916345749971082,0.033386192935879966,True,ENTJ,0.662761963146279,0.13709071641769444,True
all,Qwen3.5-397B-A17B,ISTJ,ISTJ,0.2550187306542914,0.5854777052019184,True,ISTJ,0.02581492102003824,0.3218819054289883,True,ISTJ,0.4948687215072488,0.37096047843901925,True
all,Qwen3.5-397B-A17B,ISFJ,ISFJ,0.19274543933516833,0.4719177070304852,True,ISFJ,0.015281361077954636,0.21368528376988583,True,ISFJ,0.3851811575694074,0.2877975933819443,True
all,Qwen3.5-397B-A17B,INFJ,INFJ,0.29889968787630555,0.2882090271686452,True,INFJ,0.04578903014594393,0.13813799068110466,True,INFJ,0.5766551372582459,0.15764181119792142,True
all,Qwen3.5-397B-A17B,INTJ,INTJ,0.24853825474949862,0.4342081364170096,True,INTJ,0.04254936298365297,0.23534124146817548,True,INTJ,0.4864146050658866,0.2576624279305367,True
all,Qwen3.5-397B-A17B,ISTP,ISTP,0.2575476832809815,0.38674643242732915,True,ISTP,0.04689058606930796,0.24228970166025832,True,ISTP,0.4622955775697897,0.40392106865167854,True
all,Qwen3.5-397B-A17B,ISFP,ISFP,0.3319197056301861,0.3122248147541887,True,ISFP,0.06430075726941009,0.11321374679707696,True,ISFP,0.6385297043414455,0.27144966304771234,True
all,Qwen3.5-397B-A17B,INFP,INFP,0.362059410127653,0.15310334583684376,True,INFP,0.049059664598588015,0.04288577566121654,True,INFP,0.7646167850449735,0.09812957801034561,True
all,Qwen3.5-397B-A17B,INTP,INTP,0.293448279134349,0.4436559517249219,True,INTP,0.05276063434200018,0.3193418361707754,True,INTP,0.6553875303307234,0.3183304140035599,True
